time,pos,vel,tau
5.519999999999926743e+00,-3.073172630373553371e+00,-5.786764211325351501e-10,-4.024061209077826017e-03
5.529999999999926530e+00,-3.073172630379109371e+00,-5.335223978848906683e-10,-4.024061208948410441e-03
5.539999999999926317e+00,-3.073172630384231940e+00,-4.918922583067797746e-10,-4.024061208829144733e-03
5.549999999999926104e+00,-3.073172630388954829e+00,-4.535111875608728773e-10,-4.024061208719187550e-03
5.559999999999925890e+00,-3.073172630393309124e+00,-4.181261695803411677e-10,-4.024061208617837199e-03
5.569999999999925677e+00,-3.073172630397323690e+00,-3.855021975109256910e-10,-4.024061208524320858e-03
5.579999999999925464e+00,-3.073172630401025174e+00,-3.554241488350691133e-10,-4.024061208438129388e-03
5.589999999999925251e+00,-3.073172630404437999e+00,-3.276918873201306765e-10,-4.024061208358548948e-03
5.599999999999925038e+00,-3.073172630407584371e+00,-3.021236141692532686e-10,-4.024061208285264687e-03
5.609999999999924825e+00,-3.073172630410485162e+00,-2.785495913175315925e-10,-4.024061208217639095e-03
5.619999999999924611e+00,-3.073172630413159467e+00,-2.568164828775085265e-10,-4.024061208155436248e-03
5.629999999999924398e+00,-3.073172630415625495e+00,-2.367785144609678938e-10,-4.024061208097971798e-03
5.639999999999924185e+00,-3.073172630417898787e+00,-2.183047565467730191e-10,-4.024061208045037578e-03
5.649999999999923972e+00,-3.073172630419994888e+00,-2.012714501864419253e-10,-4.024061207996153071e-03
5.659999999999923759e+00,-3.073172630421927565e+00,-1.855678017595057895e-10,-4.024061207951170824e-03
5.669999999999923546e+00,-3.073172630423709251e+00,-1.710893599365180170e-10,-4.024061207909645881e-03
5.679999999999923332e+00,-3.073172630425351937e+00,-1.577413529499849526e-10,-4.024061207871429055e-03
5.689999999999923119e+00,-3.073172630426866725e+00,-1.454344430631276017e-10,-4.024061207836117891e-03
5.699999999999922906e+00,-3.073172630428262941e+00,-1.340869239226174159e-10,-4.024061207803527641e-03
5.709999999999922693e+00,-3.073172630429550356e+00,-1.236257197670435039e-10,-4.024061207773588916e-03
5.719999999999922480e+00,-3.073172630430737406e+00,-1.139793272175438703e-10,-4.024061207745854157e-03
5.729999999999922267e+00,-3.073172630431831642e+00,-1.050864147732025736e-10,-4.024061207720407499e-03
5.739999999999922053e+00,-3.073172630432840613e+00,-9.688726056107774292e-11,-4.024061207696903730e-03
5.749999999999921840e+00,-3.073172630433770980e+00,-8.932778426317558049e-11,-4.024061207675220554e-03
5.759999999999921627e+00,-3.073172630434628516e+00,-8.235839925958026258e-11,-4.024061207655253887e-03
5.769999999999921414e+00,-3.073172630435419439e+00,-7.593335675044724341e-11,-4.024061207636876226e-03
5.779999999999921201e+00,-3.073172630436148633e+00,-7.000899583611112002e-11,-4.024061207619842977e-03
5.789999999999920988e+00,-3.073172630436820985e+00,-6.454703871197226245e-11,-4.024061207604178424e-03
5.799999999999920774e+00,-3.073172630437440933e+00,-5.951069833157826843e-11,-4.024061207589691748e-03
5.809999999999920561e+00,-3.073172630438012476e+00,-5.486738925376465134e-11,-4.024061207576382082e-03
5.819999999999920348e+00,-3.073172630438539166e+00,-5.058636557375940006e-11,-4.024061207564099373e-03
5.829999999999920135e+00,-3.073172630439024999e+00,-4.663936239060793310e-11,-4.024061207552784639e-03
5.839999999999919922e+00,-3.073172630439472641e+00,-4.300075124010221451e-11,-4.024061207542381502e-03
5.849999999999919709e+00,-3.073172630439885644e+00,-3.964614059858898667e-11,-4.024061207532772001e-03
5.859999999999919496e+00,-3.073172630440266229e+00,-3.655232087819517454e-11,-4.024061207523839043e-03
5.869999999999919282e+00,-3.073172630440617059e+00,-3.370090750189874241e-11,-4.024061207515729210e-03
5.879999999999919069e+00,-3.073172630440940800e+00,-3.107134695672996038e-11,-4.024061207508160612e-03
5.889999999999918856e+00,-3.073172630441239228e+00,-2.864689872257756756e-11,-4.024061207501198299e-03
5.899999999999918643e+00,-3.073172630441514119e+00,-2.641152664370407626e-11,-4.024061207494773751e-03
5.909999999999918430e+00,-3.073172630441767694e+00,-2.435130358156665639e-11,-4.024061207488925998e-03
5.919999999999918217e+00,-3.073172630442001285e+00,-2.245141012180467523e-11,-4.024061207483450343e-03
5.929999999999918003e+00,-3.073172630442216668e+00,-2.069950772084487429e-11,-4.024061207478426584e-03
5.939999999999917790e+00,-3.073172630442415620e+00,-1.908503007717934945e-11,-4.024061207473855588e-03
5.949999999999917577e+00,-3.073172630442599029e+00,-1.759629005630152811e-11,-4.024061207469553474e-03
5.959999999999917364e+00,-3.073172630442767783e+00,-1.622285002603465078e-11,-4.024061207465554936e-03
5.969999999999917151e+00,-3.073172630442923658e+00,-1.495694448712625820e-11,-4.024061207461961456e-03
5.979999999999916938e+00,-3.073172630443067099e+00,-1.379009615621108331e-11,-4.024061207458634257e-03
5.989999999999916724e+00,-3.073172630443199438e+00,-1.271452716749134789e-11,-4.024061207455570735e-03
5.999999999999916511e+00,-3.073172630443321562e+00,-1.172324422951764576e-11,-4.024061207452751809e-03
6.009999999999916298e+00,-3.073172630443433917e+00,-1.080825326565626957e-11,-4.024061207450050845e-03
6.019999999999916085e+00,-3.073172630443537834e+00,-9.965801004082732451e-12,-4.024061207447715040e-03
6.029999999999915872e+00,-3.073172630443633313e+00,-9.188802314223329737e-12,-4.024061207445459899e-03
6.039999999999915659e+00,-3.073172630443721687e+00,-8.472471314527672214e-12,-4.024061207443425069e-03
6.049999999999915445e+00,-3.073172630443802955e+00,-7.811715359426010554e-12,-4.024061207441503862e-03
6.059999999999915232e+00,-3.073172630443878006e+00,-7.202328343965636576e-12,-4.024061207439742251e-03
6.069999999999915019e+00,-3.073172630443947284e+00,-6.640554502940456820e-12,-4.024061207438127223e-03
6.079999999999914806e+00,-3.073172630444011233e+00,-6.122418092774211208e-12,-4.024061207436618014e-03
6.089999999999914593e+00,-3.073172630444069853e+00,-5.644819630763466907e-12,-4.024061207435252786e-03
6.099999999999914380e+00,-3.073172630444124032e+00,-5.203989079381555706e-12,-4.024061207433963019e-03
6.109999999999914166e+00,-3.073172630444174214e+00,-4.797569241042155493e-12,-4.024061207432803357e-03
6.119999999999913953e+00,-3.073172630444220399e+00,-4.423160659252305026e-12,-4.024061207431738237e-03
6.129999999999913740e+00,-3.073172630444263032e+00,-4.078966001899334771e-12,-4.024061207430799751e-03
6.139999999999913527e+00,-3.073172630444302111e+00,-3.761021644758798054e-12,-4.024061207429843051e-03
6.149999999999913314e+00,-3.073172630444338083e+00,-3.467273161815610063e-12,-4.024061207428969618e-03
6.159999999999913101e+00,-3.073172630444371389e+00,-3.196717168695665296e-12,-4.024061207428222819e-03
6.169999999999912887e+00,-3.073172630444402031e+00,-2.946975935253449055e-12,-4.024061207427489899e-03
6.179999999999912674e+00,-3.073172630444430453e+00,-2.716938852629305129e-12,-4.024061207426841980e-03
6.189999999999912461e+00,-3.073172630444456654e+00,-2.505156679010574193e-12,-4.024061207426245235e-03
6.199999999999912248e+00,-3.073172630444480635e+00,-2.309911229140781429e-12,-4.024061207425683184e-03
6.209999999999912035e+00,-3.073172630444502840e+00,-2.129676100127936769e-12,-4.024061207425152359e-03
6.219999999999911822e+00,-3.073172630444523268e+00,-1.963030811329739798e-12,-4.024061207424646687e-03
6.229999999999911608e+00,-3.073172630444541920e+00,-1.810473397721987611e-12,-4.024061207424280660e-03
6.239999999999911395e+00,-3.073172630444559239e+00,-1.669622021257705527e-12,-4.024061207423868664e-03
6.249999999999911182e+00,-3.073172630444575226e+00,-1.539306308005427024e-12,-4.024061207423467942e-03
6.259999999999910969e+00,-3.073172630444589881e+00,-1.419588333143919737e-12,-4.024061207423154825e-03
6.269999999999910756e+00,-3.073172630444603648e+00,-1.308947505817861911e-12,-4.024061207422826962e-03
6.279999999999910543e+00,-3.073172630444616082e+00,-1.206478005179048882e-12,-4.024061207422497365e-03
6.289999999999910330e+00,-3.073172630444627629e+00,-1.112927835789144670e-12,-4.024061207422289198e-03
6.299999999999910116e+00,-3.073172630444638287e+00,-1.027116306506421404e-12,-4.024061207422065418e-03
6.309999999999909903e+00,-3.073172630444648057e+00,-9.475199778380711929e-13,-4.024061207421805210e-03
6.319999999999909690e+00,-3.073172630444656939e+00,-8.734230290519455005e-13,-4.024061207421552808e-03
6.329999999999909477e+00,-3.073172630444665376e+00,-8.057876303092934815e-13,-4.024061207421416632e-03
6.339999999999909264e+00,-3.073172630444672926e+00,-7.435718956564597779e-13,-4.024061207421237955e-03
6.349999999999909051e+00,-3.073172630444680031e+00,-6.864086728081835668e-13,-4.024061207421095708e-03
6.359999999999908837e+00,-3.073172630444686693e+00,-6.330829390918457213e-13,-4.024061207420899684e-03
6.369999999999908624e+00,-3.073172630444692910e+00,-5.835811933396329979e-13,-4.024061207420730549e-03
6.379999999999908411e+00,-3.073172630444698683e+00,-5.372296869927632410e-13,-4.024061207420548403e-03
6.389999999999908198e+00,-3.073172630444704012e+00,-4.952369650404682393e-13,-4.024061207420466003e-03
6.399999999999907985e+00,-3.073172630444708897e+00,-4.562461105084794495e-13,-4.024061207420329828e-03
6.409999999999907772e+00,-3.073172630444713338e+00,-4.207582874161606076e-13,-4.024061207420251765e-03
6.419999999999907558e+00,-3.073172630444717335e+00,-3.879961884003569486e-13,-4.024061207420145080e-03
6.429999999999907345e+00,-3.073172630444720888e+00,-3.567458591693852376e-13,-4.024061207420009771e-03
6.439999999999907132e+00,-3.073172630444724440e+00,-3.295957121435316324e-13,-4.024061207420035792e-03
6.449999999999906919e+00,-3.073172630444727549e+00,-3.045828114496752585e-13,-4.024061207419949056e-03
6.459999999999906706e+00,-3.073172630444730657e+00,-2.799690298648317035e-13,-4.024061207419798135e-03
6.469999999999906493e+00,-3.073172630444733322e+00,-2.576917609842751272e-13,-4.024061207419750430e-03
6.479999999999906279e+00,-3.073172630444735987e+00,-2.372794525503878723e-13,-4.024061207419697521e-03
6.489999999999906066e+00,-3.073172630444738207e+00,-2.190220553859757061e-13,-4.024061207419667163e-03
6.499999999999905853e+00,-3.073172630444740427e+00,-2.017744440829384275e-13,-4.024061207419607315e-03
6.509999999999905640e+00,-3.073172630444742204e+00,-1.861972685384096003e-13,-4.024061207419575223e-03
6.519999999999905427e+00,-3.073172630444743980e+00,-1.714632035112094513e-13,-4.024061207419515375e-03
6.529999999999905214e+00,-3.073172630444745757e+00,-1.577467382915723594e-13,-4.024061207419465935e-03
6.539999999999905000e+00,-3.073172630444747089e+00,-1.457252566582379308e-13,-4.024061207419463333e-03
6.549999999999904787e+00,-3.073172630444748421e+00,-1.348882610981887950e-13,-4.024061207419451190e-03
6.559999999999904574e+00,-3.073172630444749753e+00,-1.237054424322958368e-13,-4.024061207419356648e-03
6.569999999999904361e+00,-3.073172630444751086e+00,-1.140401316466940031e-13,-4.024061207419373995e-03
6.579999999999904148e+00,-3.073172630444751974e+00,-1.051711976251185370e-13,-4.024061207419343637e-03
6.589999999999903935e+00,-3.073172630444752862e+00,-9.691108857548818598e-14,-4.024061207419325423e-03
6.599999999999903721e+00,-3.073172630444753750e+00,-8.941186928387941487e-14,-4.024061207419315882e-03
6.609999999999903508e+00,-3.073172630444754638e+00,-8.270928252332083143e-14,-4.024061207419308075e-03
6.619999999999903295e+00,-3.073172630444755526e+00,-7.648346953176148658e-14,-4.024061207419282055e-03
6.629999999999903082e+00,-3.073172630444756415e+00,-7.016935237372288760e-14,-4.024061207419222207e-03
6.639999999999902869e+00,-3.073172630444757303e+00,-6.409650728586681259e-14,-4.024061207419181441e-03
6.649999999999902656e+00,-3.073172630444757747e+00,-5.855603637879982297e-14,-4.024061207419163226e-03
6.659999999999902442e+00,-3.073172630444758191e+00,-5.334293140741700804e-14,-4.024061207419155420e-03
6.669999999999902229e+00,-3.073172630444758635e+00,-4.947319491882830989e-14,-4.024061207419208329e-03
6.679999999999902016e+00,-3.073172630444759079e+00,-4.604700139422014902e-14,-4.024061207419207462e-03
6.689999999999901803e+00,-3.073172630444759523e+00,-4.254271861634183173e-14,-4.024061207419184043e-03
6.699999999999901590e+00,-3.073172630444759967e+00,-3.926584011191993505e-14,-4.024061207419178839e-03
6.709999999999901377e+00,-3.073172630444760411e+00,-3.592187777342337339e-14,-4.024061207419146746e-03
6.719999999999901164e+00,-3.073172630444760856e+00,-3.313322848870768577e-14,-4.024061207419152818e-03
6.729999999999900950e+00,-3.073172630444761300e+00,-3.014698913012371289e-14,-4.024061207419113786e-03
6.739999999999900737e+00,-3.073172630444761744e+00,-2.726703951491736279e-14,-4.024061207419092970e-03
6.749999999999900524e+00,-3.073172630444762188e+00,-2.424773826674349005e-14,-4.024061207419057408e-03
6.759999999999900311e+00,-3.073172630444762632e+00,-2.127731464503990233e-14,-4.024061207419033122e-03
6.769999999999900098e+00,-3.073172630444762632e+00,-1.906119298964071908e-14,-4.024061207419055673e-03
6.779999999999899885e+00,-3.073172630444762632e+00,-1.739289045765837291e-14,-4.024061207419087766e-03
6.789999999999899671e+00,-3.073172630444762632e+00,-1.541869807107178884e-14,-4.024061207419068684e-03
6.799999999999899458e+00,-3.073172630444762632e+00,-1.472552271481911716e-14,-4.024061207419145011e-03
6.809999999999899245e+00,-3.073172630444762632e+00,-1.432511214001472033e-14,-4.024061207419162359e-03
6.819999999999899032e+00,-3.073172630444762632e+00,-1.392736209076998700e-14,-4.024061207419162359e-03
6.829999999999898819e+00,-3.073172630444762632e+00,-1.366192643119778171e-14,-4.024061207419170165e-03
6.839999999999898606e+00,-3.073172630444762632e+00,-1.344147830452470062e-14,-4.024061207419172767e-03
6.849999999999898392e+00,-3.073172630444762632e+00,-1.315045519851797134e-14,-4.024061207419168430e-03
6.859999999999898179e+00,-3.073172630444762632e+00,-1.296222143746406144e-14,-4.024061207419174502e-03
6.869999999999897966e+00,-3.073172630444762632e+00,-1.283287019088395786e-14,-4.024061207419177971e-03
6.879999999999897753e+00,-3.073172630444762632e+00,-1.260352277410729703e-14,-4.024061207419171900e-03
6.889999999999897540e+00,-3.073172630444762632e+00,-1.244773900033919913e-14,-4.024061207419176237e-03
6.899999999999897327e+00,-3.073172630444762632e+00,-1.233621417820088850e-14,-4.024061207419178839e-03
6.909999999999897113e+00,-3.073172630444762632e+00,-1.223983833115215109e-14,-4.024061207419179706e-03
6.919999999999896900e+00,-3.073172630444762632e+00,-1.212969490370980536e-14,-4.024061207419178839e-03
6.929999999999896687e+00,-3.073172630444762632e+00,-1.202028332358213685e-14,-4.024061207419178839e-03
6.939999999999896474e+00,-3.073172630444762632e+00,-1.192600667712071973e-14,-4.024061207419179706e-03
6.949999999999896261e+00,-3.073172630444762632e+00,-1.183235645124700163e-14,-4.024061207419179706e-03
6.959999999999896048e+00,-3.073172630444762632e+00,-1.175373643281978470e-14,-4.024061207419180573e-03
6.969999999999895834e+00,-3.073172630444762632e+00,-1.167563880461322855e-14,-4.024061207419180573e-03
6.979999999999895621e+00,-3.073172630444762632e+00,-1.159806009560877870e-14,-4.024061207419180573e-03
6.989999999999895408e+00,-3.073172630444762632e+00,-1.153540480695752084e-14,-4.024061207419181441e-03
6.999999999999895195e+00,-3.073172630444762632e+00,-1.147316583097978909e-14,-4.024061207419181441e-03
7.009999999999894982e+00,-3.073172630444762632e+00,-1.141134040148862676e-14,-4.024061207419181441e-03
7.019999999999894769e+00,-3.073172630444762632e+00,-1.136433371978346945e-14,-4.024061207419182308e-03
7.029999999999894555e+00,-3.073172630444762632e+00,-1.130323142457439160e-14,-4.024061207419181441e-03
7.039999999999894342e+00,-3.073172630444762632e+00,-1.125694307229010472e-14,-4.024061207419182308e-03
7.049999999999894129e+00,-3.073172630444762632e+00,-1.119655433356655147e-14,-4.024061207419181441e-03
7.059999999999893916e+00,-3.073172630444762632e+00,-1.113656684743970619e-14,-4.024061207419181441e-03
7.069999999999893703e+00,-3.073172630444762632e+00,-1.107697794778920150e-14,-4.024061207419181441e-03
7.079999999999893490e+00,-3.073172630444762632e+00,-1.104660088442264366e-14,-4.024061207419183175e-03
7.089999999999893276e+00,-3.073172630444762632e+00,-1.100201771215713390e-14,-4.024061207419182308e-03
7.099999999999893063e+00,-3.073172630444762632e+00,-1.095773077250086867e-14,-4.024061207419182308e-03
7.109999999999892850e+00,-3.073172630444762632e+00,-1.091373809713812788e-14,-4.024061207419182308e-03
7.119999999999892637e+00,-3.073172630444762632e+00,-1.091326157815108898e-14,-4.024061207419184910e-03
7.129999999999892424e+00,-3.073172630444762632e+00,-1.091278822539147844e-14,-4.024061207419184910e-03
7.139999999999892211e+00,-3.073172630444762632e+00,-1.088350211960836277e-14,-4.024061207419183175e-03
7.149999999999891998e+00,-3.073172630444762632e+00,-1.086881855427841240e-14,-4.024061207419184043e-03
7.159999999999891784e+00,-3.073172630444762632e+00,-1.085423255380644872e-14,-4.024061207419184043e-03
7.169999999999891571e+00,-3.073172630444762632e+00,-1.085415141902986163e-14,-4.024061207419184910e-03
7.179999999999891358e+00,-3.073172630444762632e+00,-1.085407082335278973e-14,-4.024061207419184910e-03
7.189999999999891145e+00,-3.073172630444762632e+00,-1.082517486498023416e-14,-4.024061207419183175e-03
7.199999999999890932e+00,-3.073172630444762632e+00,-1.081087885472881375e-14,-4.024061207419184043e-03
7.209999999999890719e+00,-3.073172630444762632e+00,-1.081108578333456424e-14,-4.024061207419184910e-03
7.219999999999890505e+00,-3.073172630444762632e+00,-1.079688338789801051e-14,-4.024061207419184043e-03
7.229999999999890292e+00,-3.073172630444762632e+00,-1.078277536018909598e-14,-4.024061207419184043e-03
7.239999999999890079e+00,-3.073172630444762632e+00,-1.076876107318204567e-14,-4.024061207419184043e-03
7.249999999999889866e+00,-3.073172630444762632e+00,-1.076924785312383160e-14,-4.024061207419184910e-03
7.259999999999889653e+00,-3.073172630444762632e+00,-1.076973139865933929e-14,-4.024061207419184910e-03
7.269999999999889440e+00,-3.073172630444762632e+00,-1.078461968038603911e-14,-4.024061207419185777e-03
7.279999999999889226e+00,-3.073172630444762632e+00,-1.078500108791145577e-14,-4.024061207419184910e-03
7.289999999999889013e+00,-3.073172630444762632e+00,-1.077097201207047707e-14,-4.024061207419184043e-03
7.299999999999888800e+00,-3.073172630444762632e+00,-1.075703615233616903e-14,-4.024061207419184043e-03
7.309999999999888587e+00,-3.073172630444762632e+00,-1.075760083844117393e-14,-4.024061207419184910e-03
7.319999999999888374e+00,-3.073172630444762632e+00,-1.077256972159936410e-14,-4.024061207419185777e-03
7.329999999999888161e+00,-3.073172630444762632e+00,-1.075862324589408616e-14,-4.024061207419184043e-03
7.339999999999887947e+00,-3.073172630444762632e+00,-1.077358533567235094e-14,-4.024061207419185777e-03
7.349999999999887734e+00,-3.073172630444762632e+00,-1.077404006083219563e-14,-4.024061207419184910e-03
7.359999999999887521e+00,-3.073172630444762632e+00,-1.077449176457356009e-14,-4.024061207419184910e-03
7.369999999999887308e+00,-3.073172630444762632e+00,-1.076053251786576215e-14,-4.024061207419184043e-03
7.379999999999887095e+00,-3.073172630444762632e+00,-1.076107397239187559e-14,-4.024061207419184910e-03
7.389999999999886882e+00,-3.073172630444762632e+00,-1.076161182922677729e-14,-4.024061207419184910e-03
7.399999999999886668e+00,-3.073172630444762632e+00,-1.074773816316882598e-14,-4.024061207419184043e-03
7.409999999999886455e+00,-3.073172630444762632e+00,-1.076277257881117151e-14,-4.024061207419185777e-03
7.419999999999886242e+00,-3.073172630444762632e+00,-1.076329914926634569e-14,-4.024061207419184910e-03
7.429999999999886029e+00,-3.073172630444762632e+00,-1.076382222092742377e-14,-4.024061207419184910e-03
7.439999999999885816e+00,-3.073172630444762632e+00,-1.074993386793564333e-14,-4.024061207419184043e-03
7.449999999999885603e+00,-3.073172630444762632e+00,-1.075054574512492116e-14,-4.024061207419184910e-03
7.459999999999885389e+00,-3.073172630444762632e+00,-1.076556150580652140e-14,-4.024061207419185777e-03
7.469999999999885176e+00,-3.073172630444762632e+00,-1.075166159614724176e-14,-4.024061207419184043e-03
7.479999999999884963e+00,-3.073172630444762632e+00,-1.076666994256370278e-14,-4.024061207419185777e-03
7.489999999999884750e+00,-3.073172630444762632e+00,-1.076717061700980151e-14,-4.024061207419184910e-03
7.499999999999884537e+00,-3.073172630444762632e+00,-1.076766796472767463e-14,-4.024061207419184910e-03
7.509999999999884324e+00,-3.073172630444762632e+00,-1.078256995692822653e-14,-4.024061207419185777e-03
7.519999999999884110e+00,-3.073172630444762632e+00,-1.078296498382833752e-14,-4.024061207419184910e-03
7.529999999999883897e+00,-3.073172630444762632e+00,-1.076894943686820258e-14,-4.024061207419184043e-03
7.539999999999883684e+00,-3.073172630444762632e+00,-1.075502701612217485e-14,-4.024061207419184043e-03
7.549999999999883471e+00,-3.073172630444762632e+00,-1.075560505192018581e-14,-4.024061207419184910e-03
7.559999999999883258e+00,-3.073172630444762632e+00,-1.077058719606943059e-14,-4.024061207419185777e-03
7.569999999999883045e+00,-3.073172630444762632e+00,-1.075665389324263430e-14,-4.024061207419184043e-03
7.579999999999882832e+00,-3.073172630444762632e+00,-1.077162906837227351e-14,-4.024061207419185777e-03
7.589999999999882618e+00,-3.073172630444762632e+00,-1.077209679193795735e-14,-4.024061207419184910e-03
7.599999999999882405e+00,-3.073172630444762632e+00,-1.077256140771733375e-14,-4.024061207419184910e-03
7.609999999999882192e+00,-3.073172630444762632e+00,-1.075861498725359318e-14,-4.024061207419184043e-03
7.619999999999881979e+00,-3.073172630444762632e+00,-1.075916918279986556e-14,-4.024061207419184910e-03
7.629999999999881766e+00,-3.073172630444762632e+00,-1.077412764510377489e-14,-4.024061207419185777e-03
7.639999999999881553e+00,-3.073172630444762632e+00,-1.076017081778551649e-14,-4.024061207419184043e-03
7.649999999999881339e+00,-3.073172630444762632e+00,-1.077512262473202964e-14,-4.024061207419185777e-03
7.659999999999881126e+00,-3.073172630444762632e+00,-1.076115918627785533e-14,-4.024061207419184043e-03
7.669999999999880913e+00,-3.073172630444762632e+00,-1.076169647690962514e-14,-4.024061207419184910e-03
7.679999999999880700e+00,-3.073172630444762632e+00,-1.076223019751715232e-14,-4.024061207419184910e-03
7.689999999999880487e+00,-3.073172630444762632e+00,-1.077716832092791919e-14,-4.024061207419185777e-03
7.699999999999880274e+00,-3.073172630444762632e+00,-1.077759923896464608e-14,-4.024061207419184910e-03
7.709999999999880060e+00,-3.073172630444762632e+00,-1.076361934466269459e-14,-4.024061207419184043e-03
7.719999999999879847e+00,-3.073172630444762632e+00,-1.077854823789394206e-14,-4.024061207419185777e-03
7.729999999999879634e+00,-3.073172630444762632e+00,-1.076456203797454160e-14,-4.024061207419184043e-03
7.739999999999879421e+00,-3.073172630444762632e+00,-1.076507671837949746e-14,-4.024061207419184910e-03
7.749999999999879208e+00,-3.073172630444762632e+00,-1.076558797899372138e-14,-4.024061207419184910e-03
7.759999999999878995e+00,-3.073172630444762632e+00,-1.078050379164647110e-14,-4.024061207419185777e-03
7.769999999999878781e+00,-3.073172630444762632e+00,-1.078091254716887191e-14,-4.024061207419184910e-03
7.779999999999878568e+00,-3.073172630444762632e+00,-1.076691063761128219e-14,-4.024061207419184043e-03
7.789999999999878355e+00,-3.073172630444762632e+00,-1.078181766186712033e-14,-4.024061207419185777e-03
7.799999999999878142e+00,-3.073172630444762632e+00,-1.078221768738705832e-14,-4.024061207419184910e-03
7.809999999999877929e+00,-3.073172630444762632e+00,-1.078261505493993078e-14,-4.024061207419184910e-03
7.819999999999877716e+00,-3.073172630444762632e+00,-1.078300978218658369e-14,-4.024061207419184910e-03
7.829999999999877502e+00,-3.073172630444762632e+00,-1.078340188667051681e-14,-4.024061207419184910e-03
7.839999999999877289e+00,-3.073172630444762632e+00,-1.078379138581865835e-14,-4.024061207419184910e-03
7.849999999999877076e+00,-3.073172630444762632e+00,-1.076977034783566841e-14,-4.024061207419184043e-03
7.859999999999876863e+00,-3.073172630444762632e+00,-1.078465837076481002e-14,-4.024061207419185777e-03
7.869999999999876650e+00,-3.073172630444762632e+00,-1.077063157210576889e-14,-4.024061207419184043e-03
7.879999999999876437e+00,-3.073172630444762632e+00,-1.077110592352915617e-14,-4.024061207419184910e-03
7.889999999999876223e+00,-3.073172630444762632e+00,-1.077157712312747803e-14,-4.024061207419184910e-03
7.899999999999876010e+00,-3.073172630444762632e+00,-1.077204519184301619e-14,-4.024061207419184910e-03
7.909999999999875797e+00,-3.073172630444762632e+00,-1.077251015047890204e-14,-4.024061207419184910e-03
7.919999999999875584e+00,-3.073172630444762632e+00,-1.077297201970003962e-14,-4.024061207419184910e-03
7.929999999999875371e+00,-3.073172630444762632e+00,-1.078783876914050450e-14,-4.024061207419185777e-03
7.939999999999875158e+00,-3.073172630444762632e+00,-1.078819878745082742e-14,-4.024061207419184910e-03
7.949999999999874944e+00,-3.073172630444762632e+00,-1.078855641362173948e-14,-4.024061207419184910e-03
7.959999999999874731e+00,-3.073172630444762632e+00,-1.078891166354779554e-14,-4.024061207419184910e-03
7.969999999999874518e+00,-3.073172630444762632e+00,-1.078926455301794091e-14,-4.024061207419184910e-03
7.979999999999874305e+00,-3.073172630444762632e+00,-1.078961509771620871e-14,-4.024061207419184910e-03
7.989999999999874092e+00,-3.073172630444762632e+00,-1.077555536411594287e-14,-4.024061207419184043e-03
7.999999999999873879e+00,-3.073172630444762632e+00,-1.076158905032763837e-14,-4.024061207419184043e-03
8.009999999999873666e+00,-3.073172630444762632e+00,-1.076212348473041783e-14,-4.024061207419184910e-03
8.019999999999873452e+00,-3.073172630444762632e+00,-1.076265436808715101e-14,-4.024061207419184910e-03
8.029999999999873239e+00,-3.073172630444762632e+00,-1.074877377488626266e-14,-4.024061207419184043e-03
8.039999999999873026e+00,-3.073172630444762632e+00,-1.076380130941302917e-14,-4.024061207419185777e-03
8.049999999999872813e+00,-3.073172630444762632e+00,-1.076432104447415356e-14,-4.024061207419184910e-03
8.059999999999872600e+00,-3.073172630444762632e+00,-1.076483732615891605e-14,-4.024061207419184910e-03
8.069999999999872387e+00,-3.073172630444762632e+00,-1.075094222830677388e-14,-4.024061207419184043e-03
8.079999999999872173e+00,-3.073172630444762632e+00,-1.075154740545187355e-14,-4.024061207419184910e-03
8.089999999999871960e+00,-3.073172630444762632e+00,-1.076655651060769683e-14,-4.024061207419185777e-03
8.099999999999871747e+00,-3.073172630444762632e+00,-1.075264998964523910e-14,-4.024061207419184043e-03
8.109999999999871534e+00,-3.073172630444762632e+00,-1.076765176868728598e-14,-4.024061207419185777e-03
8.119999999999871321e+00,-3.073172630444762632e+00,-1.076814591939584812e-14,-4.024061207419184910e-03
8.129999999999871108e+00,-3.073172630444762632e+00,-1.076863678672311792e-14,-4.024061207419184910e-03
8.139999999999870894e+00,-3.073172630444762632e+00,-1.078353234159198037e-14,-4.024061207419185777e-03
8.149999999999870681e+00,-3.073172630444762632e+00,-1.078392097393321170e-14,-4.024061207419184910e-03
8.159999999999870468e+00,-3.073172630444762632e+00,-1.076989907490280554e-14,-4.024061207419184043e-03
8.169999999999870255e+00,-3.073172630444762632e+00,-1.075597034429279750e-14,-4.024061207419184043e-03
8.179999999999870042e+00,-3.073172630444762632e+00,-1.075654211215267900e-14,-4.024061207419184910e-03
8.189999999999869829e+00,-3.073172630444762632e+00,-1.077151803001107157e-14,-4.024061207419185777e-03
8.199999999999869615e+00,-3.073172630444762632e+00,-1.075757854226397265e-14,-4.024061207419184043e-03
8.209999999999869402e+00,-3.073172630444762632e+00,-1.077254757356897391e-14,-4.024061207419185777e-03
8.219999999999869189e+00,-3.073172630444762632e+00,-1.077300919413262342e-14,-4.024061207419184910e-03
8.229999999999868976e+00,-3.073172630444762632e+00,-1.077346774746132562e-14,-4.024061207419184910e-03
8.239999999999868763e+00,-3.073172630444762632e+00,-1.075951530482882449e-14,-4.024061207419184043e-03
8.249999999999868550e+00,-3.073172630444762632e+00,-1.076006351822059891e-14,-4.024061207419184910e-03
